"","Q202M.log2FoldChange","Q202M.padj","Q802M.log2FoldChange","Q802M.padj","Q922M.log2FoldChange","Q922M.padj","Q1112M.log2FoldChange","Q1112M.padj","Q1402M.log2FoldChange","Q1402M.padj","Q1752M.log2FoldChange","Q1752M.padj","Q206m.log2FoldChange","Q206m.padj","Q806m.log2FoldChange","Q806m.padj","Q926m.log2FoldChange","Q926m.padj","Q1116m.log2FoldChange","Q1116m.padj","Q1406m.log2FoldChange","Q1406m.padj","Q1756m.log2FoldChange","Q1756m.padj","Q2010m.log2FoldChange","Q2010m.padj","Q8010m.log2FoldChange","Q8010m.padj","Q9210m.log2FoldChange","Q9210m.padj","Q11110m.log2FoldChange","Q11110m.padj","Q14010m.log2FoldChange","Q14010m.padj","Q17510m.log2FoldChange","Q17510m.padj"
"Rap2b",-0.0158119813964636,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.110531196137759,0.0179006459072064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.39023293189707e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rapgefl1",0.00685271614008074,0.85586851214293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0228639364774035,0.608998044681353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.07953057272731e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rarb",-0.00441023490679343,0.787344477939049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.844800948047079,7.54624883700473e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54206370397735e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasa4",0.0134014848759433,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226134822319347,0.000750292215856286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06723177415229e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasd2",-0.00234269949017184,0.937829134584599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0650502598318879,0.28976996963098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96586880631591e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgef1a",-0.00459138670062699,0.908018880135578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0700238900169363,0.0716003301072598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.87234858377404e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgef1b",-0.0117367722730987,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0504439733606402,0.503937087708825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5821618969283e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgef1c",-0.00698680969326323,0.798472280498199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271402702709389,0.68417095766221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.42680475344723e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgrf2",0.00202630286566075,0.953675707543461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.092031231544832,0.070365106408665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.75625534013348e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgrp1",-0.0148182125403558,0.725193252684181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11666445025516,0.00275797874045462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86621243024129e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgrp2",0.011679794240879,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124144500025451,0.0420585327362898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.45899064878832e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasgrp4",-0.00216536024985611,0.894251187423322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393845538737015,3.15528414881235e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06283745299015e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasip1",-0.000396837992195069,0.985353233670074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602557865590693,1.59319261557814e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23814272218607e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasl10a",0.000501504307633851,0.978345824156499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154168365398823,0.0337235675287799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31458572393823e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasl10b",0.00441231092520625,0.896141130580064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482718620293852,0.355414153530581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.66656329548825e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rasl11b",-0.00660427235006919,0.765618446724953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138393225532227,0.0296181777724104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62033714377917e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rassf3",-0.00981161167400109,0.743370878204506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0974507027333447,0.0677948589956877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24528619362407e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbck1",-0.000986242703124186,0.978653599829276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248624766760297,5.77988287647874e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.0918001049904e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbfox1",-0.00405706610398412,0.908687026469001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0837199601821466,0.0738236546797401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.58835904732978e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbfox3",-0.0108238093151707,0.760051092800682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087659082615602,0.0404313619369399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.32574579154713e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbis",-0.0124834645830269,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.275784734051009,2.54953624412491e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5729979761692e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbl2",0.0078837737034219,0.824751973225057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0415882979533505,0.365681221049365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16795802448267e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbm20",0.00600128765648883,0.773088829530914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318503959267054,0.676001634183788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.90640949340469e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbm27",0.00307169872286074,0.931558068830081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154325228901033,0.000577981127291663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84609666538761e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbm42",-0.00550542194551733,0.784945513943665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250720603128309,0.000334582289242279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.55158178399467e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbm43",-0.00773116918814171,0.784945513943665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0894008412052338,0.101754658678604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56085700968794e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbm4b",0.0116326656187262,0.75021651515303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28054055097869,8.10315046011829e-289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59855428612692e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbms1",0.000951265395259735,0.978758399704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112894490203711,0.016411427753138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.70166258722519e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rbp4",-0.00810494711404186,0.724583967724009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00553121013040825,0.950274546585531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8162725965354e-07,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rc3h2",0.0168755765832687,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.180293984106801,1.10097987431999e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.645526795706e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rcan2",-0.00303206725645401,0.941794068103027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.130673862151609,0.000828724423435134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27966602431082e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rcbtb2",-0.00470446239994832,0.897985703659866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0817712220136536,0.0567620075638243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78433707901639e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rcc1",-0.000696364849378687,0.985353233670074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533800117334993,0.268373360925463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.34026709436782e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rdh10",-0.000392453093248989,0.991199314520803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185872992006906,0.000309064780465491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62863791921676e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rdx",0.00860621902639467,0.828179052191125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0307559065039059,0.406456953420165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27767821245386e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rec8",0.00939457546556853,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460634935889111,0.555637398750295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.46596656334583e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Recql",0.0117386642510074,0.75123962457756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156936972375593,1.67691924838533e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.08318670060761e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Recql5",-0.00108080434401105,0.977408628055487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087576980785884,0.0727917010131163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.38144384307392e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reep2",-0.0116118282225562,0.735923925158817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129555433853312,0.00517864616361683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.05483786233712e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reep6",-0.000684068190114458,0.977408628055487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090848870739982,0.180753248727039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24812464664054e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Relch",0.0135686262539647,0.742059247336716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122958858759249,3.08836441507371e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25409950321968e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Repin1",0.000166479069542194,0.996928113855205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148224847406628,0.0045203620035957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.64393501944923e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Resf1",0.0102587259041892,0.736161838211999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0746751925300968,0.168614949696701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45928260112821e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Retreg2",-0.0165210208556155,0.722745160997215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16885784471319,7.42725910702985e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33812984340924e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Retsat",-0.00314285881358118,0.919096736626402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336175749124199,4.03880115716802e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43816684468524e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rfc5",-0.00997854756112225,0.736161838211999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598146235391743,1.29380368615141e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05716513981167e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rffl",-0.0096843293733185,0.75651417199426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177708365570022,0.769362973191282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27668989432608e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rfk",-0.0058563713429786,0.863809962869449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214605150713562,4.22926676407726e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65901664830031e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rflnb",-0.00355682728552647,0.89293801089552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0712122955468832,0.262315868105067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84067316360169e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rfx1",0.0119992450556542,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281798413454542,2.9170858757004e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.40488929820554e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rfx3",0.0107677652105103,0.721733895531683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184925444460413,0.0018206645515529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.50174675287341e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgl1",0.000220254287940069,0.996643689748411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00563564321807587,0.921760634783219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.0963170581525e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgl2",0.00126044160938789,0.973111616196243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164225856762347,0.000431857161450155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.90127737077359e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgma",0.00880065139390867,0.737724714403321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177408763092734,0.00209602491850458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81472231126479e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgmb",-0.0191647812737778,0.711743306164316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137787635577068,3.79896947480407e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44065927276631e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs11",0.00161482738204399,0.958551838226913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915624762045086,0.097274536125673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08646346611937e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs12",0.000213342201741284,0.996000840970625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551651177861325,0.304774623627931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1112313383869e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs14",-0.00493655866449869,0.857486501293113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125754963651009,0.023182120067484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57975832742616e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs16",-0.00320137904517812,0.885176718872524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0385660855210282,0.602796378175391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.81526228254123e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs20",-0.000244190561079583,0.995856269310804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00634418487189851,0.921036600377587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63474780371025e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs4",-0.0112230083343776,0.736161838211999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0694912908389841,0.172249665212958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.75822379361703e-07,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs5",-0.00470489645247009,0.886647091977763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.198765824915839,2.16392631295134e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.65538264062357e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs6",-0.00855084695569521,0.799538576532199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179839480359525,3.32619015417384e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.96800809480341e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs7",-0.00404590622353927,0.919096736626402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0958528425275855,0.0130968051213995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6612568711253e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs7bp",0.00329764617594342,0.928184616161748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169251585618331,0.000141327298944648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89692377115741e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgs8",0.00357785689195564,0.912596219266397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0333435760318972,0.572008506017848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64612313395164e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rgsl1",-3.18585359550141e-05,0.999006657197255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0865486928845662,0.230056583918223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82637246050835e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhbdd3",-0.0039929996706132,0.883031572885094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303694551686485,1.68024624506607e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4435896521528e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhobtb2",0.0132408837568983,0.718450002531129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0715650158828469,0.181860224504843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25035952610884e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhpn1",0.00238019729061551,0.907864188487576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424510243912051,8.40655433543457e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.24190762858209e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ric8a",-0.0131377911659219,0.743370878204506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037074215303248,0.314299796008972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.24324006925688e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rilpl1",-0.00128446266141468,0.96240825323657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674241296712673,0.297156779990912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.33855590986182e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rimbp2",0.00577423637197428,0.846989140601442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0180723077205905,0.776055114452766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.60941624191571e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rimklb",0.00618523322599361,0.865311224869658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105399697827254,0.00881601803243295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.48261530155141e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rims1",0.000649523965679003,0.985349968654793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.129020177172321,0.0106901226064602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.95592221577816e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rin1",0.0100729685396637,0.729039410957118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511394023208666,0.409744142244882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47845078245772e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ring1",-0.00780034788890854,0.780451100535547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0552466711287437,0.346251029132557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55504153977809e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Riok1",0.00742872661613746,0.819565526616945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0440379823656528,0.386644831389077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81779645443717e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ripk1",-0.00180734197265827,0.952607822414902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10868115467727,0.0546431554324839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48504531604629e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rit2",-0.00751564135013171,0.804081685764282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472415604482272,0.40643097713304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60674889579807e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rlim",0.015401421691086,0.722839928894174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167166733824143,1.54327371504146e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.10180171798404e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rmdn1",0.0110641907497222,0.726822320669164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232509814261729,2.20933627731159e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20552162749752e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnaseh2b",-0.0100892727525394,0.722839928894174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042678213548373,0.532613093596052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18367258992092e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnaseh2c",0.00291729959480909,0.850503764233955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24732062203307,0.00214608293183389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33113906234199e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnasel",0.00456077754943283,0.850934353189628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0505465015064263,0.452000847960111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.76162921259733e-06,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnd2",-0.0059593346464817,0.838111175835871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163469641447067,0.00122216712857182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.08248149721977e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnf103",0.0061993531437372,0.870384583214403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.259296944494279,3.61010547826247e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32076073806459e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnf11",-0.00876724172529852,0.798317145029868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18481320003339,1.13067794708518e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40578652979331e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rnf112",-0.00882670336286429,0.804081685764282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0932876069033562,0.0274095906941525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.44660575343399e-05,0.999394469153369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
