"","MQ202M.log2FoldChange","MQ202M.padj","MQ802M.log2FoldChange","MQ802M.padj","MQ922M.log2FoldChange","MQ922M.padj","MQ1112M.log2FoldChange","MQ1112M.padj","MQ1402M.log2FoldChange","MQ1402M.padj","MQ1752M.log2FoldChange","MQ1752M.padj","MQ206m.log2FoldChange","MQ206m.padj","MQ806m.log2FoldChange","MQ806m.padj","MQ926m.log2FoldChange","MQ926m.padj","MQ1116m.log2FoldChange","MQ1116m.padj","MQ1406m.log2FoldChange","MQ1406m.padj","MQ1756m.log2FoldChange","MQ1756m.padj","MQ2010m.log2FoldChange","MQ2010m.padj","MQ8010m.log2FoldChange","MQ8010m.padj","MQ9210m.log2FoldChange","MQ9210m.padj","MQ11110m.log2FoldChange","MQ11110m.padj","MQ14010m.log2FoldChange","MQ14010m.padj","MQ17510m.log2FoldChange","MQ17510m.padj","FQ202M.log2FoldChange","FQ202M.padj","FQ802M.log2FoldChange","FQ802M.padj","FQ922M.log2FoldChange","FQ922M.padj","FQ1112M.log2FoldChange","FQ1112M.padj","FQ1402M.log2FoldChange","FQ1402M.padj","FQ1752M.log2FoldChange","FQ1752M.padj","FQ206m.log2FoldChange","FQ206m.padj","FQ806m.log2FoldChange","FQ806m.padj","FQ926m.log2FoldChange","FQ926m.padj","FQ1116m.log2FoldChange","FQ1116m.padj","FQ1406m.log2FoldChange","FQ1406m.padj","FQ1756m.log2FoldChange","FQ1756m.padj","FQ2010m.log2FoldChange","FQ2010m.padj","FQ8010m.log2FoldChange","FQ8010m.padj","FQ9210m.log2FoldChange","FQ9210m.padj","FQ11110m.log2FoldChange","FQ11110m.padj","FQ14010m.log2FoldChange","FQ14010m.padj","FQ17510m.log2FoldChange","FQ17510m.padj"
"mmu-miR-667-3p",-0.00118261271814885,0.974037410012488,0.00935971134540068,0.96843733815807,-7.99542287690507e-05,0.987020564614848,0.0112203821705147,0.942512578589899,-6.34467540331282e-05,0.968109333246085,-0.00742155154778868,0.828328457507179,-0.00282489953370532,0.986852683154983,0.171689162784144,0.138617962359986,0.129672235587175,0.308803329809194,0.497427945284619,6.24921258880222e-05,0.361166455438815,0.00403145144271239,0.303005492202729,0.0227046690971906,-0.0814877596253818,0.479742960354102,-6.0145941789977e-05,0.988173575030978,-0.0149056865038532,0.836017628585822,-4.76548753644036e-05,0.982811141988123,-0.00117417478421838,0.994566178978499,0.0855049715723625,0.396231934053149,0.000262434429850013,0.998560089507991,-0.000202410933906307,0.963672222138512,0.00415991060850133,0.951831408439916,-7.00706220166269e-05,0.991841773703372,0.000153020944789967,0.988219181429296,4.14485513293383e-05,0.996379597326702,-0.296584621683367,0.00987236334117919,-0.213861558548001,0.0672459024484534,-0.260321488167636,0.0238625030238971,-0.364416647366977,0.00149519262748071,-0.0846547109632965,0.489284455962,0.0165243326608362,0.919737552859201,-0.00018704818599839,0.99801653984132,-8.88741266766975e-05,0.9878475335535,-8.78198294459474e-05,0.993599793741276,-0.00277868657590807,0.998976523335555,-0.0183547572913803,0.852712320184929,0.0392230093742076,0.63715864183474
"mmu-miR-668-3p",0.00206427647105993,0.948382151019387,-0.0286292733954705,0.787352552176488,-6.0641643354675e-05,0.987020564614848,0.0255178969163134,0.818174148577714,-0.000275586133274926,0.968109333246085,-0.015573489405239,0.757472554209522,-0.586815377132733,1.67160773824919e-07,-0.33714490830239,0.00272308060001435,-0.516313308383428,4.89804308008916e-06,0.152732989375508,0.156493038383394,-0.123442692844723,0.256668621985978,-0.342999395838897,0.00452855320639688,-0.137910186189877,0.166094038240774,-0.000162525675939568,0.988173575030978,-0.0207691405071511,0.825564932537104,-0.000125137266203338,0.982811141988123,-0.00236353154902364,0.994566178978499,0.00460503832276405,0.931138112421301,-0.000112527778421262,0.998560089507991,-9.29073089523892e-05,0.963672222138512,-0.011383098533006,0.938356681738888,-5.70275480053765e-05,0.991841773703372,-0.000117522735268641,0.988219181429296,4.97495592376256e-06,0.996379597326702,-0.685139404402941,2.82219272251285e-11,-0.431008251942411,3.33101606641019e-05,-0.62691232541408,1.36409336548912e-09,-0.564599917278514,4.62729290235827e-08,-0.622264384961511,2.24051798028191e-09,-0.196449512573622,0.0656749596259993,-0.000197469603676452,0.99801653984132,-7.52591287496216e-05,0.9878475335535,-2.26099915434342e-05,0.993599793741276,-0.00166834287525065,0.998976523335555,0.00609148401274589,0.979172956703736,0.0686656926558379,0.340508947531917
"mmu-miR-671-3p",0.00694486711068644,0.861358420634081,0.0496149006490031,0.528887953380009,0.000317655651143878,0.987020564614848,0.0149925463366091,0.913165770604795,0.000352749101622994,0.968109333246085,0.00379699605955971,0.951710287408903,0.712602458106139,1.0890914558704e-11,0.716115955696458,1.22210037154712e-11,0.844001164674432,1.06680781854603e-15,0.885368047626276,7.28712326522487e-18,0.804569155051965,1.9313593374035e-14,0.705045603163254,2.99977498175627e-10,-0.0693432611078028,0.591506574155037,0.000253608012580814,0.988173575030978,0.0252818479997503,0.822580003957548,0.000209677834220706,0.982811141988123,0.0049465289011239,0.949394866897774,0.04111159644837,0.572274172510017,7.55703281566084e-05,0.998560089507991,7.49438567038834e-05,0.963672222138512,0.04533023585747,0.714752361309357,0.0001441467639329,0.991841773703372,6.79888331980286e-05,0.988219181429296,7.4092576800372e-05,0.996379597326702,0.782568894735753,2.43708983873574e-17,0.841519221492498,1.00303280241132e-19,0.946795506433621,8.5256164978841e-25,0.90851139424916,6.92217048804087e-23,0.833128620994716,8.13175662161713e-19,0.839798345571485,2.11455012835554e-19,-0.000195254657596573,0.99801653984132,-0.000102076667066144,0.9878475335535,-2.45657700028426e-05,0.993599793741276,0.00389382296433855,0.998976523335555,0.00887767938364854,NA,0.0726698722947305,0.303264396990768
"mmu-miR-671-5p",-0.00511992090802093,0.861358420634081,0.0290595562838834,0.780855098913165,2.25732836967524e-05,0.987020564614848,-0.0259597518810676,0.805373834452189,-6.46588736371302e-05,0.968109333246085,0.0129941756520071,0.757472554209522,0.640628032350902,0.000188645972532739,0.563358462312246,0.00130434773759047,0.473780332538021,0.00779725018716576,0.547315415994679,0.00130063055416513,0.406777584673971,0.021505331320414,0.795037985223119,1.01556674854554e-05,-0.00390917907338391,0.985644260088657,0.000114734329486983,0.988173575030978,0.0190651125892135,0.822580003957548,0.000342029118790525,0.816364052925813,-0.000348895554288048,0.994566178978499,0.0195525533560657,0.859836492508327,-0.000184392715264682,0.998560089507991,-9.75669878664349e-05,0.963672222138512,0.00951127242682035,0.938356681738888,-0.000198410824291731,0.991841773703372,-1.56406180594124e-05,0.988219181429296,-2.83713269927044e-05,0.996379597326702,0.0346746749344709,0.823889189737895,0.00657406485150005,0.963279640217413,-0.136257060756489,0.36932891012989,0.0344289997290996,0.81117235127648,0.136560472749289,0.371151391271877,0.16985072670574,0.26491747727129,-0.000195544182101019,0.99801653984132,-0.000177177340470953,0.9878475335535,-0.00011957513651463,0.993599793741276,-0.00101421950259837,0.998976523335555,-0.0218544498190301,NA,0.0148013140678397,0.916222886188365
"mmu-miR-672-5p",0.00194116721474866,0.938555099586936,0.0322369275938129,0.667807316481861,0.000125872414992116,0.987020564614848,0.00922241462669289,0.947959194236303,-7.13066186751575e-05,0.968109333246085,-0.00679423244747492,0.825775148396285,0.965083413266772,2.35041082975258e-08,0.858173182561241,1.08808409423645e-06,1.00526599119107,8.22284571330605e-09,0.780550251174531,6.36928599002434e-06,0.940172830388723,7.88112121088538e-08,1.08870004769721,1.92238573497208e-09,0.163974992970112,0.0909189366022162,3.70877538765398e-05,0.988173575030978,-0.00789034864946212,0.899034877901348,6.86300165422683e-05,0.982811141988123,-0.00126884299095623,0.994566178978499,0.00489618541854174,0.948928665796663,4.36848731080623e-05,0.998560089507991,0.000113128424951138,0.963672222138512,-0.00316242724996498,0.951831408439916,0.000123177269557608,0.991841773703372,-1.73983103081277e-05,0.988219181429296,8.53131301003562e-05,0.996379597326702,0.853263321056062,5.22926270379471e-09,0.756117590945834,3.23709097189525e-07,0.691140633148922,4.22472860661722e-06,0.857241836843208,6.32512877759651e-09,0.827222695226412,4.18473740022818e-08,0.728793061542442,1.14270013090914e-06,-6.56197339298405e-05,0.99801653984132,-7.51205950325291e-05,0.9878475335535,-4.83950167383895e-06,0.993599793741276,-0.00195475423334512,0.998976523335555,-0.0297172674220686,NA,-0.00423550250797794,0.966855394889455
"mmu-miR-673-3p",0.00824256350773571,0.84785837697928,0.0711926010740363,0.277015853832784,-7.42993170241663e-05,0.987020564614848,0.0965988301408789,0.201652380853266,0.000160024500592398,0.968109333246085,0.0217776449227047,0.757472554209522,0.00222789635354359,0.988405481278227,0.222006954802843,0.0718707598810978,0.208329461920154,0.112502883005845,0.180343577589739,0.150514339565942,0.164829681797392,0.192415367883661,0.133997562662066,0.308667650432704,0.0264812044720247,0.856338729213995,9.38253363576981e-05,0.988173575030978,-0.0165724873392152,0.825564932537104,5.83230403507173e-05,0.982811141988123,-0.00276318685063788,0.994566178978499,-0.148317606826249,0.138508559127069,7.91598279963672e-05,0.998560089507991,0.000141100464794473,0.963672222138512,0.00393388136660916,0.951831408439916,0.000160291874353652,0.991841773703372,6.88450548799404e-05,0.988219181429296,-0.000132634155028265,0.996379597326702,0.442893605231706,0.000179819266731505,0.436228300013521,0.000268990813935677,0.58739858838358,6.22490690007524e-07,0.434510845810942,0.000265435269707503,0.372444421814331,0.00222237229532165,0.480835486142439,6.12141734644162e-05,-3.95293126008057e-05,0.99801653984132,0.000114003990944224,0.9878475335535,-0.000132752700067205,0.993599793741276,3.17549494886638e-05,0.998976523335555,0.0160012037087911,NA,0.00536258750825414,0.966855394889455
"mmu-miR-673-5p",0.0101892012319391,0.84785837697928,0.011159560551369,0.96843733815807,-0.000138821663425441,0.987020564614848,0.0661949979466956,0.495687114293721,0.00018564378028662,0.968109333246085,0.0131242377346311,0.812508471227255,0.109819369422543,0.340764261792411,0.0432570550781107,0.654254869609475,0.155288123612583,0.163353077748932,0.149506630961999,0.155176612694241,0.162920353643074,0.130694264357646,0.132818685369121,0.232762794123209,-0.0453024112769085,0.724346318551893,2.8663809858097e-05,0.988173575030978,-0.0535354048578593,0.366923090217063,-0.000287808361283004,0.946729213390676,-0.0115356461495053,0.728769911116015,-0.094083912312736,0.33185338026384,0.000181346455117688,0.998560089507991,0.000381654599676414,0.963672222138512,0.0348506173414558,0.805780983451192,0.000384999030983711,0.991841773703372,0.000306623078652735,0.988219181429296,0.000309525969890049,0.996379597326702,0.36243369715001,0.000295783359538085,0.309849142140511,0.0024856361728414,0.276264941645445,0.0068991303297802,0.256020120982234,0.012368200314839,0.227994800282053,0.0291824174004921,0.296711544477432,0.00392491715504224,-2.09494284426021e-05,0.99801653984132,0.000107636356420599,0.9878475335535,-0.000102819493593912,0.993599793741276,-0.00318547212908088,0.998976523335555,0.0737196378349708,NA,0.00413246631407267,0.966855394889455
"mmu-miR-674-3p",-0.0138146628585976,0.781144751423298,-0.00878421071870185,0.96843733815807,-1.25063855486825e-05,0.987020564614848,-0.0692214612224047,0.445361279644838,0.000313933110502835,0.968109333246085,-0.0155142537651128,0.757472554209522,0.317281121029879,0.00582311156601792,0.450816274331795,7.13039496320722e-05,0.472497323075744,3.54989567355523e-05,0.498843704873295,7.15207932521155e-06,0.340393614251165,0.00301499627119944,0.198216701987046,0.0956524942922218,-0.086327901812422,0.468369401879702,0.000109695805389001,0.988173575030978,0.0155254569282463,0.836017628585822,-0.000127149294790247,0.982811141988123,-0.0100963761891946,0.777190117662764,-0.165735800475325,0.112114972045129,-3.9093644852389e-05,0.998560089507991,-8.99491197405116e-06,0.999487082725078,0.0123731985014044,0.938356681738888,-3.56978645166821e-05,0.991841773703372,8.80498900747974e-05,0.988219181429296,-8.06562925440105e-05,0.996379597326702,0.393273626276271,9.70790721189183e-05,0.445031577313791,1.2268359512935e-05,0.532668298713015,1.19340088922047e-07,0.625177907483812,3.13515300354633e-10,0.415589184608024,6.14804350341381e-05,0.45450598935354,9.51369600009361e-06,-0.000145276999744074,0.99801653984132,-0.000201622333852844,0.9878475335535,-0.000158324996165564,0.993599793741276,-0.0329967285644151,0.499409916169037,-0.0833488066238311,NA,-0.286144378585682,0.00947364634098094
"mmu-miR-674-5p",0.00506887410927573,0.861470989812735,0.00225175822613438,0.991059448963777,-0.000122932827217389,0.987020564614848,-0.007398233424274,0.95680716540209,0.00012446722784597,0.968109333246085,0.00301072646991641,0.951710287408903,0.813329746724972,1.25473613191136e-06,0.864999958145312,3.38801461464131e-07,0.578514406155775,0.000872751466270932,1.07782881179082,4.94322869563138e-11,0.963707077254849,1.06229759735362e-08,0.73461613104567,4.52723558663382e-05,-0.00388813705415342,0.985644260088657,0.000124774595685929,0.988173575030978,7.17439391493011e-05,0.996696156588655,6.53407023332877e-05,0.982811141988123,-0.00133990561086869,0.994566178978499,-0.0756827583757483,0.469688177095222,0.000162650453262656,0.998560089507991,-7.79071519485094e-05,0.963672222138512,0.00443913650980355,0.940457545736916,6.50045809216217e-05,0.991841773703372,7.00881441960063e-05,0.988219181429296,-0.00011188246846099,0.996379597326702,0.0298814709898025,0.843847043985268,0.103350265085497,0.488316418973906,0.0641912958118625,0.667922269831759,0.0806785882527118,0.596459561021911,0.075890250852231,0.623021735987306,0.109660389924079,0.471741326387521,5.57244510878992e-05,0.99801653984132,-5.58228819697561e-05,0.9878475335535,1.09600598159662e-05,0.993599793741276,-0.000669311239382927,0.998976523335555,-0.0495957944167103,NA,-0.0379993750866332,0.667812996655965
"mmu-miR-676-3p",0.00965286030610799,0.791366346035557,0.034141021944643,0.661762761301535,4.47894166503775e-06,0.992858729779622,0.0862048413521432,0.248366708929719,9.49917582262551e-05,0.968109333246085,0.00588293697135123,0.835889392604172,1.19448063137393,2.01690991790401e-14,1.35086756248987,6.21807187380046e-18,1.06598854733796,1.43323041998305e-11,1.67259077255316,1.98323388096e-27,1.50951708878642,2.87395314057644e-22,1.55979845808463,1.36165555596409e-21,9.73609168653035e-05,0.998815900854331,-0.000122439629318462,0.988173575030978,-0.0232232634105592,0.821755743639161,8.16603153482294e-05,0.982811141988123,-0.00686730128151825,0.886353331458144,-0.0582757181403539,0.52415512538013,-0.000144742490223998,0.998560089507991,-8.78633151581347e-05,0.963672222138512,-0.024311124589142,0.827096891928255,-0.000165287929555345,0.991841773703372,-0.00028326500795893,0.988219181429296,-0.000208599156530316,0.996379597326702,0.892405713734738,3.20524062757381e-11,0.931265278131819,3.93579314596636e-12,0.733403549749018,8.00466469116544e-08,0.985463645357419,2.36890133395213e-13,0.867405847696338,2.04651242366251e-10,1.00360760790472,7.75657651827364e-14,1.79504203778674e-05,0.99801653984132,0.000118605403026226,0.9878475335535,-7.8631858106652e-06,0.993599793741276,0.0128420824996599,0.859944136189153,0.00290501014624268,NA,0.0278018650847344,0.856846714436272
"mmu-miR-676-5p",-0.00318277460258647,0.938555099586936,-0.00827993615941689,0.96843733815807,-0.000127797996483578,0.987020564614848,-0.0391920810172058,0.681014580809036,-0.000187067566954305,0.968109333246085,-0.00983081242518329,0.820652168263667,-0.670368204418956,2.31960889726043e-07,-0.673453983727628,2.63041353135555e-07,-0.571715911091672,1.27586008652613e-05,-0.504502815273192,8.8244678261436e-05,-0.455243722187356,0.000492502785820405,-0.5585077650227,6.54207727318147e-05,-0.0179890225369509,0.921591585165481,-0.000320286590736933,0.988173575030978,-0.0529981494239961,0.331748642572677,-0.000194865327390128,0.982811141988123,-0.0196129131969175,0.437327482605593,-0.0754198952312453,0.469688177095222,-6.24565581566946e-05,0.998560089507991,-0.000178995604785493,0.963672222138512,0.0217658981596668,0.833205115726609,-6.22033897569987e-05,0.991841773703372,-8.58901758807696e-05,0.988219181429296,-7.13880476198756e-05,0.996379597326702,-0.343797819892029,0.00426035951158245,-0.341029333496055,0.00503985790427354,-0.434449773167898,0.000326658311063173,-0.289317118675353,0.0165626438073214,-0.370605693837209,0.0024123917846871,-0.298771716060601,0.0146755866213297,8.56750769489568e-05,0.99801653984132,0.000127635768548067,0.9878475335535,2.522762069611e-05,0.993599793741276,-0.00373803378272038,0.998976523335555,0.0728724096629317,NA,0.0139576126245397,0.916222886188365
"mmu-miR-6944-3p",-0.000735658451748045,0.974037410012488,-0.00830173463420131,0.96843733815807,-0.0001085371254672,0.987020564614848,-0.00669756738655361,0.95680716540209,1.72312308760625e-05,0.968109333246085,-0.00580947588191776,0.825775148396285,-1.30194863943411,6.70162910702214e-12,-0.972769085205021,2.95785284691484e-07,-1.28406190746423,2.36936537635903e-11,-0.366065163882718,0.0465433043277269,-0.635046121975208,0.000732278203671059,-1.21984014059167,2.35918941387482e-09,-0.0423067048736832,0.710789689779034,-4.34282215299503e-06,0.988173575030978,-0.0161775303060861,0.822580003957548,5.56241225840976e-05,0.982811141988123,-0.00357071667804513,0.949394866897774,-0.199125236709067,0.0735944453526982,-0.000187923498434461,0.998560089507991,-0.000148639841696867,0.963672222138512,-0.00527228309415474,0.938356681738888,-0.000136959087415077,0.991841773703372,-0.000157996939367514,0.988219181429296,-5.1302070548387e-05,0.996379597326702,-1.15982617944465,2.27785153655804e-11,-0.900521847434757,1.6791234887073e-07,-1.31906952410459,7.22497873343299e-14,-1.17526148688465,1.9827195960613e-11,-1.21340513698077,9.54220176999828e-12,-0.947465230368481,4.63325329631778e-08,5.09693645633571e-06,0.99801653984132,-5.48864973489695e-06,0.9878475335535,3.94769948859717e-06,0.993599793741276,0.000197865626832168,0.998976523335555,0.0348289504178177,NA,-0.0132005207059043,0.916222886188365
"mmu-miR-700-5p",0.00588168233655949,0.84785837697928,0.0186858799231704,0.886947497007146,-6.53314305387314e-05,0.987020564614848,0.0235777804713057,0.818174148577714,-5.23475001939371e-05,0.968109333246085,0.0111206089436506,0.781378363475967,0.782892196386601,1.03625940845371e-05,0.687498352739788,0.000152286423738187,0.721635954428303,6.85795424980977e-05,0.698652368471454,7.30168677700717e-05,0.745129564147846,3.58460606737048e-05,0.668367968720257,0.000472080967592344,0.0322192838513798,0.813942157338217,-6.39520139384334e-05,0.988173575030978,-0.0131614636516069,0.836017628585822,-0.000167564528756714,0.982811141988123,0.00087373710162243,0.994566178978499,-0.00632646915992288,0.931138112421301,-6.33805701179922e-05,0.998560089507991,3.52026308952561e-06,0.999487082725078,-0.00928741351620685,0.938356681738888,0.000114108696506654,0.991841773703372,5.82223917597869e-05,0.988219181429296,-3.83736134293872e-05,0.996379597326702,0.369834644036029,0.0146117667773551,0.345629349791737,0.0258655245116236,0.317814920666882,0.0396901155215713,0.371521178402208,0.0155762013791137,0.521333883802923,0.000734228688901261,0.451382337906772,0.00329227826315944,-8.70598692422007e-05,0.99801653984132,4.03646740252222e-05,0.9878475335535,-0.00010143724469749,0.993599793741276,-0.0148693651652789,0.771779014881882,-0.044939679824269,NA,0.0116486787844882,0.938966540689172
"mmu-miR-708-3p",0.000171876730517855,0.996608845972874,0.0366910620321001,0.672411646111962,0.000251374818169522,0.987020564614848,0.0255852572464647,0.818174148577714,8.16219566571072e-05,0.968109333246085,0.00329058194059136,0.951710287408903,-1.37693248943845,5.34420887047523e-33,-1.42743757348599,4.90302512939347e-35,-1.42975891052718,3.99576561922077e-35,-1.26302721093215,4.09131293693362e-28,-1.48929425052584,7.9176048675474e-38,-1.42288504343469,1.01233099811485e-30,0.0112699907935096,0.983581873036172,-4.43170224592376e-05,0.988173575030978,-0.0165521808010921,0.836017628585822,-0.000294303487861239,0.914509470241667,-0.00761770820315499,0.900986896083083,-0.0590224965583274,0.489851116179616,-1.7750233459583e-05,0.998560089507991,0.000237414806000527,0.963672222138512,-0.000901817069578659,0.980218939521548,0.000102277561942649,0.991841773703372,-4.94026452566797e-05,0.988219181429296,-7.60045164597523e-05,0.996379597326702,-1.1611660511591,1.50209666757814e-27,-1.08626673736574,2.59357664291766e-24,-1.18617636916033,1.76866226292521e-28,-1.03247784138105,4.47317024054667e-22,-1.17102825177053,1.65748265137189e-27,-1.11452485563363,2.98754663399759e-25,-5.52757054746917e-05,0.99801653984132,2.44686737844603e-05,0.9878475335535,-5.6423850633808e-05,0.993599793741276,0.00449613527291315,0.998976523335555,0.0217561587870571,0.827048244136051,0.00150271746874986,0.995151374988766
"mmu-miR-708-5p",0.0150446669735979,0.781144751423298,0.0441180414467831,0.608788687997943,0.000207220732483859,0.987020564614848,0.0622707737220919,0.53465213182341,0.000440813140518986,0.968109333246085,0.031601125396057,0.668239722198258,-0.217022257573041,0.0384880585997893,-0.245026444500728,0.0160289164566884,-0.300974963879774,0.00416425775664716,-0.240556729341274,0.0199931822210606,-0.254755387518783,0.0139232309089602,-0.161225244251535,0.130575154740641,-0.00338876992595816,0.985644260088657,0.000184286043218384,0.988173575030978,0.0123385363917319,0.887176826172754,-2.91155358731123e-05,0.982811141988123,0.000161990048733652,0.99857656728325,-0.019890528303061,0.819176944915362,-0.000256336021542078,0.998560089507991,0.000361142237112928,0.963672222138512,-0.0123507993810511,0.938356681738888,0.000189431349518002,0.991841773703372,-0.000130684625923955,0.988219181429296,2.93181842105363e-05,0.996379597326702,-0.192723907412031,0.0473060912910966,-0.219656975632219,0.0248787895899188,-0.252571056934536,0.00902440051191868,-0.025619766418383,0.796741663601852,-0.180769859017932,0.0671935949413748,-0.209201788163801,0.0340765171396878,-1.84269765676281e-05,0.99801653984132,-2.42386914587563e-05,0.9878475335535,-0.00014545313306992,0.993599793741276,-0.0100410573403925,0.994539651227344,-0.0702207643642704,0.330509373778885,-0.0436566161100266,0.585065921173483
"mmu-miR-744-3p",-0.00363898793642634,0.938555099586936,0.00085932185959742,0.991059448963777,0.000153730256085122,0.987020564614848,0.01893618028931,0.866991528654101,0.000214353165505195,0.968109333246085,-0.0083972793343612,0.825775148396285,-0.662041509033889,4.70978573330796e-07,-0.561405312408395,2.04840210836981e-05,-0.627160255273617,3.08879104999786e-06,-0.338717419078374,0.00735015785848865,-0.50827517603395,0.000120553750704043,-0.475113387803368,0.000780063846204294,-0.00559769650080443,0.985644260088657,0.000292191454058232,0.988173575030978,0.0337411578315619,0.746193589844521,0.000386013854014959,0.816364052925813,0.0106699440337922,0.728769911116015,0.0355527710771165,0.683146762276887,3.14014854862945e-05,0.998560089507991,-0.000126706744508582,0.963672222138512,0.0173068888293758,0.883898954822329,-0.000238194441498908,0.991841773703372,-1.24228576741751e-05,0.988219181429296,0.00029293549142693,0.996379597326702,-0.531758249202108,3.93657436272757e-06,-0.563380735837716,1.77754477132761e-06,-0.479619373632527,4.08702791368205e-05,-0.408056403887555,0.000429305133307014,-0.722335511383336,4.7290331424269e-09,-0.51691853760104,1.44199788455132e-05,-0.000119663964295369,0.99801653984132,-2.87311285935053e-05,0.9878475335535,-4.17855842184719e-05,0.993599793741276,-0.00550378812016594,0.998976523335555,-0.0916548445881489,NA,-0.0243288174992642,0.88925478649435
"mmu-miR-744-5p",0.0102418946643321,0.844711388658837,0.0312409923179355,0.780855098913165,-5.59211529008913e-05,0.987020564614848,0.07389490526877,0.374090811491629,0.00025701076666918,0.968109333246085,0.0134087059300949,0.774867295819519,1.36594925951764,4.56195948380768e-28,1.41690951292277,7.82639199011588e-30,1.54456753098957,2.71778818132152e-35,1.45773985006025,1.74535985038267e-31,1.37697083292341,2.37914473081966e-28,1.34892998790287,3.19296542841912e-24,-0.0761819895753602,0.498560461389272,1.81183925698465e-05,0.988173575030978,-0.0150595652527837,0.836017628585822,-6.77197763404014e-05,0.982811141988123,0.00133227348726639,0.994566178978499,-0.00985185498329229,0.927087238677307,2.54062129619538e-05,0.998560089507991,-5.31168088575645e-05,0.963672222138512,-0.00871442943372534,0.938356681738888,-0.000162718799743953,0.991841773703372,-8.63748311505937e-05,0.988219181429296,-0.000110589709527062,0.996379597326702,0.985146570510618,4.15902459244634e-18,0.982365357139849,4.49512331865508e-18,1.15414596089288,1.93502908657328e-24,1.15090166588353,3.33048533118e-24,1.00576085472396,1.0409927330331e-18,1.17957197688511,2.75194301781653e-25,-4.74454712040612e-05,0.99801653984132,-0.000127784368207863,0.9878475335535,-0.000166469711062956,0.993599793741276,0.00156380186213067,0.998976523335555,-0.0490704895366914,0.547085053499157,0.0137353564357397,0.916222886188365
"mmu-miR-758-3p",-0.00963603743769014,0.84785837697928,-0.0814639880335475,0.249114485319718,-0.000179886098913234,0.987020564614848,-0.00757733289287424,0.957919679744564,-0.000522578039763041,0.968109333246085,-0.03292140530006,0.363148213293522,-0.964564208572926,1.14404034804188e-16,-0.677078600418406,5.85867474156483e-09,-0.8354811773099,9.19349505372442e-13,-0.862958633337837,5.97254472196256e-14,-0.609858584668089,1.68663050339086e-07,-0.696239807407428,2.38950202123899e-08,-0.0243986314801609,0.886999231373742,-0.00014167748517286,0.988173575030978,-0.00298872834954524,0.974319251473484,1.26141959002953e-05,0.982811141988123,0.00189714291349618,0.994566178978499,0.00144921001459718,0.980740707782685,0.000203104138947736,0.998560089507991,-0.000230558815639252,0.963672222138512,-0.000405388941419255,0.980218939521548,2.18867947611661e-05,0.991841773703372,3.84579709956942e-05,0.988219181429296,8.30754269999992e-05,0.996379597326702,-0.899826112220952,3.91019027770078e-17,-0.703077895336337,5.13159730472308e-11,-0.840161615439355,6.02946370817347e-15,-1.02660651998588,2.21704313227588e-21,-0.788106025415379,4.38848231277941e-13,-0.821871959564012,2.74027063601661e-14,-0.000111131235025205,0.99801653984132,-5.67454652328866e-05,0.9878475335535,0.000168951781949151,0.993599793741276,-2.65264082101824e-05,0.998976523335555,-0.00961719864220669,0.949864583409034,-0.00354339769792111,0.966855394889455
"mmu-miR-764-3p",0.00201199582848073,0.938555099586936,-0.000672898120528563,0.991059448963777,-0.00011912991444076,0.987020564614848,0.0322569634548119,0.626944414735967,-1.46609323012839e-05,0.968109333246085,-0.000905769129870972,0.975100615872371,1.25619088988128,1.12402690087927e-06,1.30853577764951,6.85575269995189e-07,1.1976574805431,4.12366866576617e-06,1.04896790884365,5.16409026554266e-05,1.18751710989279,5.89166375635064e-06,1.08910783694233,7.86887745212031e-05,0.00655530585965909,0.985644260088657,-7.17680314867366e-05,0.988173575030978,-0.0141814777480037,0.821755743639161,6.26548818051989e-05,0.982811141988123,-0.00323655442027379,0.949394866897774,-0.0803703378924486,0.396231934053149,4.1595805806401e-05,0.998560089507991,-1.44075759071371e-05,0.979642108231077,-0.00831780275762432,0.908721780597293,-1.14239772471606e-05,0.991841773703372,-7.81321538185297e-05,0.988219181429296,-5.14260783191721e-05,0.996379597326702,0.699132810504858,0.00190958244925932,0.870169383766349,9.5500668017706e-05,0.823230818910308,0.000278852903051658,0.828984479524762,0.000272018285088468,0.92120283373372,5.0579164093423e-05,0.67482210616498,0.00264184392523089,8.16264882548295e-07,0.99801653984132,2.93151916742422e-06,0.99414997521988,-4.71689856172829e-05,0.993599793741276,-0.0037633665850656,0.998976523335555,-0.0114834089324989,NA,-0.0321113315062424,0.750362297462809
